,CityCode,City,Title,Label,CityCount,CityPercent,RegionCount,RegionPercent,CountryCount,CountryPercent,CityCountNum,CityPercentNum
237,40576,Hectorville,Education,Primary - Government,156,16.0,"94,526",19.5,"1,314,787",18.2,156.0,16.0
238,40576,Hectorville,Education,Primary - Catholic,98,10.1,"26,196",5.4,"380,604",5.3,98.0,10.1
239,40576,Hectorville,Education,Primary - other non Government,16,1.6,"22,589",4.7,"231,490",3.2,16.0,1.6
240,40576,Hectorville,Education,Secondary - Government,122,12.6,"52,721",10.9,"827,505",11.5,122.0,12.6
241,40576,Hectorville,Education,Secondary - Catholic,47,4.8,"19,484",4.0,"338,384",4.7,47.0,4.8
242,40576,Hectorville,Education,Secondary - other non Government,12,1.2,"21,053",4.3,"280,618",3.9,12.0,1.2
243,40576,Hectorville,Education,Technical or further education institution,78,8.0,"31,394",6.5,"424,869",5.9,78.0,8.0
244,40576,Hectorville,Education,University or tertiary institution,222,22.8,"78,780",16.2,"1,160,626",16.1,222.0,22.8
245,40576,Hectorville,Education,Other,25,2.6,"11,501",2.4,"198,383",2.8,25.0,2.6
246,40576,Hectorville,Education,Not stated,159,16.4,"106,438",21.9,"1,707,023",23.7,159.0,16.4
247,40576,Hectorville,Level of highest Educational attainment,Bachelor Degree level and above,767,24.1,"256,510",18.5,"4,181,406",22.0,767.0,24.1
248,40576,Hectorville,Level of highest Educational attainment,Advanced Diploma and Diploma level,248,7.8,"115,102",8.3,"1,687,893",8.9,248.0,7.8
249,40576,Hectorville,Level of highest Educational attainment,Certificate level IV,75,2.4,"42,793",3.1,"551,767",2.9,75.0,2.4
250,40576,Hectorville,Level of highest Educational attainment,Certificate level III,351,11.0,"188,790",13.6,"2,442,203",12.8,351.0,11.0
251,40576,Hectorville,Level of highest Educational attainment,Year 12,503,15.8,"214,813",15.5,"2,994,097",15.7,503.0,15.8
252,40576,Hectorville,Level of highest Educational attainment,Year 11,238,7.5,"128,782",9.3,"941,531",4.9,238.0,7.5
253,40576,Hectorville,Level of highest Educational attainment,Year 10,216,6.8,"138,607",10.0,"2,054,331",10.8,216.0,6.8
254,40576,Hectorville,Level of highest Educational attainment,Certificate level II,3,0.1,"1,077",0.1,"13,454",0.1,3.0,0.1
255,40576,Hectorville,Level of highest Educational attainment,Certificate level I,0,0.0,174,0.0,"2,176",0.0,0.0,0.0
256,40576,Hectorville,Level of highest Educational attainment,Year 9 or below,403,12.7,"119,572",8.6,"1,529,897",8.0,403.0,12.7
257,40576,Hectorville,Level of highest Educational attainment,No educational attainment,67,2.1,"11,000",0.8,"145,844",0.8,67.0,2.1
258,40576,Hectorville,Level of highest Educational attainment,Not stated,213,6.7,"129,257",9.3,"1,974,794",10.4,213.0,6.7
259,40576,Hectorville,Employment,Worked full-time,965,51.8,"435,110",53.9,"6,623,065",57.7,965.0,51.8
260,40576,Hectorville,Employment,Worked part-time,655,35.1,"270,409",33.5,"3,491,503",30.4,655.0,35.1
261,40576,Hectorville,Employment,Away from work,87,4.7,"40,582",5.0,"569,276",5.0,87.0,4.7
262,40576,Hectorville,Employment,Unemployed,157,8.4,"60,488",7.5,"787,452",6.9,157.0,8.4
263,40576,Hectorville,Median weekly incomes,Personal,531,--,600,--,662,--,531.0,0.0
264,40576,Hectorville,Median weekly incomes,Family,"1,347",--,"1,510",--,"1,734",--,1347.0,0.0
265,40576,Hectorville,Median weekly incomes,Household,"1,043",--,"1,206",--,"1,438",--,1043.0,0.0
266,40576,Hectorville,Family composition,Couple family without children,373,36.3,"178,588",40.2,"2,291,987",37.8,373.0,36.3
267,40576,Hectorville,Family composition,Couple family with children,433,42.2,"184,733",41.6,"2,716,224",44.7,433.0,42.2
268,40576,Hectorville,Family composition,One parent family,186,18.1,"73,128",16.5,"959,543",15.8,186.0,18.1
269,40576,Hectorville,Family composition,Other family,35,3.4,"7,282",1.6,"102,559",1.7,35.0,3.4
270,40576,Hectorville,Single (or lone) parents,Male,--,19.9,--,19.4,--,18.2,0.0,19.9
271,40576,Hectorville,Single (or lone) parents,Female,--,80.1,--,80.6,--,81.8,0.0,80.1
272,40576,Hectorville,Employment status of parents,"Both employed, worked full-time",130,16.2,"67,049",18.5,"1,084,006",21.6,130.0,16.2
273,40576,Hectorville,Employment status of parents,"Both employed, worked part-time",43,5.4,"16,589",4.6,"203,596",4.1,43.0,5.4
274,40576,Hectorville,Employment status of parents,"One employed full-time, one part-time",155,19.3,"83,567",23.0,"1,086,460",21.7,155.0,19.3
275,40576,Hectorville,Employment status of parents,"One employed full-time, other not working",110,13.7,"47,483",13.1,"749,886",15.0,110.0,13.7
276,40576,Hectorville,Employment status of parents,"One employed part-time, other not working",75,9.4,"23,992",6.6,"302,037",6.0,75.0,9.4
277,40576,Hectorville,Employment status of parents,Both not working,207,25.8,"84,108",23.1,"1,006,697",20.1,207.0,25.8
278,40576,Hectorville,Employment status of parents,Other (includes away from work),40,5.0,"18,943",5.2,"264,145",5.3,40.0,5.0
279,40576,Hectorville,Employment status of parents,Labour force status not stated (by one or both parents in a couple family),42,5.2,"21,592",5.9,"311,381",6.2,42.0,5.2
280,40576,Hectorville,Dwelling count,Occupied private dwellings,"1,554",90.7,"638,782",87.4,"8,286,073",88.8,1554.0,90.7
281,40576,Hectorville,Dwelling count,Unoccupied private dwellings,160,9.3,"92,242",12.6,"1,039,874",11.2,160.0,9.3
282,40576,Hectorville,Dwelling structure,Separate house,"1,033",66.5,"496,799",77.8,"6,041,788",72.9,1033.0,66.5
283,40576,Hectorville,Dwelling structure,"Semi-detached, row or terrace house, townhouse etc",145,9.3,"94,510",14.8,"1,055,016",12.7,145.0,9.3
284,40576,Hectorville,Dwelling structure,Flat or apartment,371,23.9,"42,003",6.6,"1,087,434",13.1,371.0,23.9
285,40576,Hectorville,Dwelling structure,Other dwelling,0,0.0,"3,016",0.5,"64,425",0.8,0.0,0.0
286,40576,Hectorville,Number of bedrooms,None (includes bedsitters),0,0.0,"1,611",0.3,"39,769",0.5,0.0,0.0
287,40576,Hectorville,Number of bedrooms,1 bedroom,29,1.9,"21,505",3.4,"411,252",5.0,29.0,1.9
288,40576,Hectorville,Number of bedrooms,2 bedrooms,442,28.2,"118,792",18.6,"1,562,759",18.9,442.0,28.2
289,40576,Hectorville,Number of bedrooms,3 bedrooms,845,53.9,"333,035",52.1,"3,403,190",41.1,845.0,53.9
290,40576,Hectorville,Number of bedrooms,4 or more bedrooms,219,14.0,"150,400",23.5,"2,670,758",32.2,219.0,14.0
291,40576,Hectorville,Number of bedrooms,Number of bedrooms not stated,32,2.0,"13,455",2.1,"198,351",2.4,32.0,2.0
292,40576,Hectorville,Number of bedrooms,Average number of bedrooms per dwelling,2.8,--,3,--,3.1,--,2.8,0.0
293,40576,Hectorville,Number of bedrooms,Average number of people per household,2.3,--,2.4,--,2.6,--,2.3,0.0
294,40576,Hectorville,Tenure,Owned outright,548,35.2,"205,531",32.2,"2,565,695",31.0,548.0,35.2
295,40576,Hectorville,Tenure,Owned with a mortgage,373,24.0,"225,670",35.3,"2,855,222",34.5,373.0,24.0
296,40576,Hectorville,Tenure,Rented,593,38.1,"182,180",28.5,"2,561,302",30.9,593.0,38.1
297,40576,Hectorville,Tenure,Other tenure type,4,0.3,"9,847",1.5,"78,994",1.0,4.0,0.3
298,40576,Hectorville,Tenure,Tenure type not stated,38,2.4,"15,566",2.4,"224,869",2.7,38.0,2.4
299,40576,Hectorville,Household income,Less than $650 gross weekly income,--,29.3,--,23.8,--,20.0,0.0,29.3
300,40576,Hectorville,Household income,More than $3000 gross weekly income,--,7.7,--,10.7,--,16.4,0.0,7.7
301,40576,Hectorville,Number of registered motor vehicles,None,181,11.6,"47,848",7.5,"623,829",7.5,181.0,11.6
302,40576,Hectorville,Number of registered motor vehicles,1 motor vehicle,655,41.9,"228,940",35.8,"2,881,485",34.8,655.0,41.9
303,40576,Hectorville,Number of registered motor vehicles,2 motor vehicles,506,32.4,"229,930",36.0,"2,999,184",36.2,506.0,32.4
304,40576,Hectorville,Number of registered motor vehicles,3 or more vehicles,180,11.5,"112,047",17.5,"1,496,382",18.1,180.0,11.5
305,40576,Hectorville,Number of registered motor vehicles,Number of motor vehicles not stated,42,2.7,"20,017",3.1,"285,197",3.4,42.0,2.7
306,40576,Hectorville,Dwelling internet connection,Internet not accessed from dwelling,377,24.1,"108,737",17.0,"1,172,415",14.1,377.0,24.1
307,40576,Hectorville,Dwelling internet connection,Internet accessed from dwelling,"1,150",73.4,"515,114",80.6,"6,892,165",83.2,1150.0,73.4
308,40576,Hectorville,Dwelling internet connection,Not stated,39,2.5,"14,941",2.3,"221,494",2.7,39.0,2.5
309,41020,Newton,People,Male,"2,374",49.6,"825,997",49.3,"11,546,638",49.3,2374.0,49.6
310,41020,Newton,People,Female,"2,414",50.4,"850,652",50.7,"11,855,248",50.7,2414.0,50.4
311,41020,Newton,People,Aboriginal and/or Torres Strait Islander people,39,0.8,"34,184",2.0,"649,171",2.8,39.0,0.8
312,41020,Newton,Age,Median age,41,--,40,--,38,--,41.0,0.0
313,41020,Newton,Age,0-4 years,262,5.5,"97,072",5.8,"1,464,779",6.3,262.0,5.5
314,41020,Newton,Age,5-9 years,253,5.3,"100,466",6.0,"1,502,646",6.4,253.0,5.3
315,41020,Newton,Age,10-14 years,254,5.3,"95,461",5.7,"1,397,183",6.0,254.0,5.3
316,41020,Newton,Age,15-19 years,313,6.5,"100,686",6.0,"1,421,595",6.1,313.0,6.5
317,41020,Newton,Age,20-24 years,320,6.7,"107,986",6.4,"1,566,793",6.7,320.0,6.7
318,41020,Newton,Age,25-29 years,295,6.2,"107,361",6.4,"1,664,602",7.1,295.0,6.2
319,41020,Newton,Age,30-34 years,284,5.9,"110,751",6.6,"1,703,847",7.3,284.0,5.9
320,41020,Newton,Age,35-39 years,318,6.6,"102,818",6.1,"1,561,679",6.7,318.0,6.6
321,41020,Newton,Age,40-44 years,302,6.3,"106,650",6.4,"1,583,257",6.8,302.0,6.3
322,41020,Newton,Age,45-49 years,362,7.6,"113,619",6.8,"1,581,455",6.8,362.0,7.6
323,41020,Newton,Age,50-54 years,371,7.8,"113,272",6.8,"1,523,551",6.5,371.0,7.8
324,41020,Newton,Age,55-59 years,297,6.2,"111,896",6.7,"1,454,332",6.2,297.0,6.2
325,41020,Newton,Age,60-64 years,251,5.2,"102,028",6.1,"1,299,397",5.6,251.0,5.2
326,41020,Newton,Age,65-69 years,281,5.9,"96,286",5.7,"1,188,999",5.1,281.0,5.9
327,41020,Newton,Age,70-74 years,217,4.5,"72,563",4.3,"887,716",3.8,217.0,4.5
328,41020,Newton,Age,75-79 years,194,4.1,"53,885",3.2,"652,657",2.8,194.0,4.1
329,41020,Newton,Age,80-84 years,124,2.6,"39,374",2.3,"460,549",2.0,124.0,2.6
330,41020,Newton,Age,85 years and over,88,1.8,"44,479",2.7,"486,842",2.1,88.0,1.8
331,41020,Newton,Registered marital status,Married,"2,081",51.7,"659,638",47.7,"9,148,218",48.1,2081.0,51.7
332,41020,Newton,Registered marital status,Separated,100,2.5,"44,199",3.2,"608,059",3.2,100.0,2.5
333,41020,Newton,Registered marital status,Divorced,315,7.8,"127,916",9.2,"1,626,890",8.5,315.0,7.8
334,41020,Newton,Registered marital status,Widowed,244,6.1,"83,281",6.0,"985,204",5.2,244.0,6.1
335,41020,Newton,Registered marital status,Never married,"1,282",31.9,"468,621",33.9,"6,668,910",35.0,1282.0,31.9
336,41020,Newton,Social marital status,Registered marriage,"1,936",51.4,"582,236",47.4,"8,001,141",47.7,1936.0,51.4
337,41020,Newton,Social marital status,De facto marriage,220,5.8,"126,020",10.3,"1,751,731",10.4,220.0,5.8
338,41020,Newton,Social marital status,Not married,"1,611",42.8,"520,539",42.4,"7,024,973",41.9,1611.0,42.8
339,41020,Newton,Education,Preschool,55,4.2,"20,292",4.2,"347,621",4.8,55.0,4.2
340,41020,Newton,Education,Primary - Government,238,18.1,"94,526",19.5,"1,314,787",18.2,238.0,18.1
341,41020,Newton,Education,Primary - Catholic,133,10.1,"26,196",5.4,"380,604",5.3,133.0,10.1
342,41020,Newton,Education,Primary - other non Government,18,1.4,"22,589",4.7,"231,490",3.2,18.0,1.4
343,41020,Newton,Education,Secondary - Government,139,10.6,"52,721",10.9,"827,505",11.5,139.0,10.6
344,41020,Newton,Education,Secondary - Catholic,117,8.9,"19,484",4.0,"338,384",4.7,117.0,8.9
345,41020,Newton,Education,Secondary - other non Government,26,2.0,"21,053",4.3,"280,618",3.9,26.0,2.0
346,41020,Newton,Education,Technical or further education institution,90,6.9,"31,394",6.5,"424,869",5.9,90.0,6.9
347,41020,Newton,Education,University or tertiary institution,270,20.6,"78,780",16.2,"1,160,626",16.1,270.0,20.6
348,41020,Newton,Education,Other,36,2.7,"11,501",2.4,"198,383",2.8,36.0,2.7
349,41020,Newton,Education,Not stated,190,14.5,"106,438",21.9,"1,707,023",23.7,190.0,14.5
350,41020,Newton,Level of highest Educational attainment,Bachelor Degree level and above,775,19.3,"256,510",18.5,"4,181,406",22.0,775.0,19.3
351,41020,Newton,Level of highest Educational attainment,Advanced Diploma and Diploma level,309,7.7,"115,102",8.3,"1,687,893",8.9,309.0,7.7
352,41020,Newton,Level of highest Educational attainment,Certificate level IV,107,2.7,"42,793",3.1,"551,767",2.9,107.0,2.7
353,41020,Newton,Level of highest Educational attainment,Certificate level III,495,12.4,"188,790",13.6,"2,442,203",12.8,495.0,12.4
354,41020,Newton,Level of highest Educational attainment,Year 12,752,18.8,"214,813",15.5,"2,994,097",15.7,752.0,18.8
355,41020,Newton,Level of highest Educational attainment,Year 11,358,8.9,"128,782",9.3,"941,531",4.9,358.0,8.9
356,41020,Newton,Level of highest Educational attainment,Year 10,349,8.7,"138,607",10.0,"2,054,331",10.8,349.0,8.7
357,41020,Newton,Level of highest Educational attainment,Certificate level II,4,0.1,"1,077",0.1,"13,454",0.1,4.0,0.1
358,41020,Newton,Level of highest Educational attainment,Certificate level I,0,0.0,174,0.0,"2,176",0.0,0.0,0.0
359,41020,Newton,Level of highest Educational attainment,Year 9 or below,432,10.8,"119,572",8.6,"1,529,897",8.0,432.0,10.8
360,41020,Newton,Level of highest Educational attainment,No educational attainment,61,1.5,"11,000",0.8,"145,844",0.8,61.0,1.5
361,41020,Newton,Level of highest Educational attainment,Not stated,252,6.3,"129,257",9.3,"1,974,794",10.4,252.0,6.3
362,41020,Newton,Employment,Worked full-time,"1,336",55.0,"435,110",53.9,"6,623,065",57.7,1336.0,55.0
363,41020,Newton,Employment,Worked part-time,842,34.6,"270,409",33.5,"3,491,503",30.4,842.0,34.6
364,41020,Newton,Employment,Away from work,106,4.4,"40,582",5.0,"569,276",5.0,106.0,4.4
365,41020,Newton,Employment,Unemployed,147,6.0,"60,488",7.5,"787,452",6.9,147.0,6.0
366,41020,Newton,Median weekly incomes,Personal,580,--,600,--,662,--,580.0,0.0
367,41020,Newton,Median weekly incomes,Family,"1,528",--,"1,510",--,"1,734",--,1528.0,0.0
368,41020,Newton,Median weekly incomes,Household,"1,267",--,"1,206",--,"1,438",--,1267.0,0.0
369,41020,Newton,Family composition,Couple family without children,457,33.8,"178,588",40.2,"2,291,987",37.8,457.0,33.8
370,41020,Newton,Family composition,Couple family with children,638,47.1,"184,733",41.6,"2,716,224",44.7,638.0,47.1
371,41020,Newton,Family composition,One parent family,238,17.6,"73,128",16.5,"959,543",15.8,238.0,17.6
372,41020,Newton,Family composition,Other family,21,1.6,"7,282",1.6,"102,559",1.7,21.0,1.6
373,41020,Newton,Single (or lone) parents,Male,--,19.3,--,19.4,--,18.2,0.0,19.3
374,41020,Newton,Single (or lone) parents,Female,--,80.7,--,80.6,--,81.8,0.0,80.7
375,41020,Newton,Employment status of parents,"Both employed, worked full-time",198,18.0,"67,049",18.5,"1,084,006",21.6,198.0,18.0
376,41020,Newton,Employment status of parents,"Both employed, worked part-time",44,4.0,"16,589",4.6,"203,596",4.1,44.0,4.0
377,41020,Newton,Employment status of parents,"One employed full-time, one part-time",237,21.5,"83,567",23.0,"1,086,460",21.7,237.0,21.5
378,41020,Newton,Employment status of parents,"One employed full-time, other not working",155,14.1,"47,483",13.1,"749,886",15.0,155.0,14.1
379,41020,Newton,Employment status of parents,"One employed part-time, other not working",85,7.7,"23,992",6.6,"302,037",6.0,85.0,7.7
380,41020,Newton,Employment status of parents,Both not working,278,25.2,"84,108",23.1,"1,006,697",20.1,278.0,25.2
381,41020,Newton,Employment status of parents,Other (includes away from work),55,5.0,"18,943",5.2,"264,145",5.3,55.0,5.0
382,41020,Newton,Employment status of parents,Labour force status not stated (by one or both parents in a couple family),50,4.5,"21,592",5.9,"311,381",6.2,50.0,4.5
383,41020,Newton,Dwelling count,Occupied private dwellings,"1,827",92.8,"638,782",87.4,"8,286,073",88.8,1827.0,92.8
384,41020,Newton,Dwelling count,Unoccupied private dwellings,142,7.2,"92,242",12.6,"1,039,874",11.2,142.0,7.2
385,41020,Newton,Dwelling structure,Separate house,"1,228",67.2,"496,799",77.8,"6,041,788",72.9,1228.0,67.2
386,41020,Newton,Dwelling structure,"Semi-detached, row or terrace house, townhouse etc",488,26.7,"94,510",14.8,"1,055,016",12.7,488.0,26.7
387,41020,Newton,Dwelling structure,Flat or apartment,108,5.9,"42,003",6.6,"1,087,434",13.1,108.0,5.9
388,41020,Newton,Dwelling structure,Other dwelling,0,0.0,"3,016",0.5,"64,425",0.8,0.0,0.0
389,41020,Newton,Number of bedrooms,None (includes bedsitters),0,0.0,"1,611",0.3,"39,769",0.5,0.0,0.0
390,41020,Newton,Number of bedrooms,1 bedroom,21,1.1,"21,505",3.4,"411,252",5.0,21.0,1.1
391,41020,Newton,Number of bedrooms,2 bedrooms,279,15.2,"118,792",18.6,"1,562,759",18.9,279.0,15.2
392,41020,Newton,Number of bedrooms,3 bedrooms,"1,097",59.8,"333,035",52.1,"3,403,190",41.1,1097.0,59.8
393,41020,Newton,Number of bedrooms,4 or more bedrooms,400,21.8,"150,400",23.5,"2,670,758",32.2,400.0,21.8
394,41020,Newton,Number of bedrooms,Number of bedrooms not stated,38,2.1,"13,455",2.1,"198,351",2.4,38.0,2.1
395,41020,Newton,Number of bedrooms,Average number of bedrooms per dwelling,3.1,--,3,--,3.1,--,3.1,0.0
396,41020,Newton,Number of bedrooms,Average number of people per household,2.5,--,2.4,--,2.6,--,2.5,0.0
397,41020,Newton,Tenure,Owned outright,712,38.9,"205,531",32.2,"2,565,695",31.0,712.0,38.9
398,41020,Newton,Tenure,Owned with a mortgage,580,31.7,"225,670",35.3,"2,855,222",34.5,580.0,31.7
399,41020,Newton,Tenure,Rented,489,26.7,"182,180",28.5,"2,561,302",30.9,489.0,26.7
400,41020,Newton,Tenure,Other tenure type,10,0.5,"9,847",1.5,"78,994",1.0,10.0,0.5
401,41020,Newton,Tenure,Tenure type not stated,41,2.2,"15,566",2.4,"224,869",2.7,41.0,2.2
402,41020,Newton,Household income,Less than $650 gross weekly income,--,21.8,--,23.8,--,20.0,0.0,21.8
403,41020,Newton,Household income,More than $3000 gross weekly income,--,9.0,--,10.7,--,16.4,0.0,9.0
404,41020,Newton,Number of registered motor vehicles,None,128,7.0,"47,848",7.5,"623,829",7.5,128.0,7.0
405,41020,Newton,Number of registered motor vehicles,1 motor vehicle,665,36.4,"228,940",35.8,"2,881,485",34.8,665.0,36.4
406,41020,Newton,Number of registered motor vehicles,2 motor vehicles,645,35.3,"229,930",36.0,"2,999,184",36.2,645.0,35.3
407,41020,Newton,Number of registered motor vehicles,3 or more vehicles,342,18.7,"112,047",17.5,"1,496,382",18.1,342.0,18.7
408,41020,Newton,Number of registered motor vehicles,Number of motor vehicles not stated,46,2.5,"20,017",3.1,"285,197",3.4,46.0,2.5
409,41020,Newton,Dwelling internet connection,Internet not accessed from dwelling,343,18.8,"108,737",17.0,"1,172,415",14.1,343.0,18.8
410,41020,Newton,Dwelling internet connection,Internet accessed from dwelling,"1,449",79.3,"515,114",80.6,"6,892,165",83.2,1449.0,79.3
411,41020,Newton,Dwelling internet connection,Not stated,36,2.0,"14,941",2.3,"221,494",2.7,36.0,2.0
412,41090,Paradise,People,Male,"3,256",48.1,"825,997",49.3,"11,546,638",49.3,3256.0,48.1
413,41090,Paradise,People,Female,"3,520",51.9,"850,652",50.7,"11,855,248",50.7,3520.0,51.9
414,41090,Paradise,People,Aboriginal and/or Torres Strait Islander people,54,0.8,"34,184",2.0,"649,171",2.8,54.0,0.8
415,41090,Paradise,Age,Median age,43,--,40,--,38,--,43.0,0.0
416,41090,Paradise,Age,0-4 years,326,4.8,"97,072",5.8,"1,464,779",6.3,326.0,4.8
417,41090,Paradise,Age,5-9 years,372,5.5,"100,466",6.0,"1,502,646",6.4,372.0,5.5
418,41090,Paradise,Age,10-14 years,330,4.9,"95,461",5.7,"1,397,183",6.0,330.0,4.9
419,41090,Paradise,Age,15-19 years,382,5.6,"100,686",6.0,"1,421,595",6.1,382.0,5.6
420,41090,Paradise,Age,20-24 years,463,6.8,"107,986",6.4,"1,566,793",6.7,463.0,6.8
